"","sex.x","subject_name","YAG.x","SECTIONNAME.x","YAG.y","SECTIONNAME.y","count","qualification_TR.x"
"17479","M","Media, journalism and communications",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"INFORMATION AND COMMUNICATION",10,"Level 7 (taught)"
"17480","M","PGCE",1,"EDUCATION",3,"FINANCIAL AND INSURANCE ACTIVITIES",10,"Level 7 (taught)"
"17481","M","Performing arts",1,"INFORMATION AND COMMUNICATION",3,"INFORMATION AND COMMUNICATION",10,"Level 7 (taught)"
"17482","M","Performing arts",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",10,"Level 7 (taught)"
"17483","M","Philosophy and religious studies",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",10,"Level 7 (taught)"
"17484","M","Physics and astronomy",1,"INFORMATION AND COMMUNICATION",3,"INFORMATION AND COMMUNICATION",10,"Level 7 (taught)"
"17485","M","Sport and exercise sciences",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17486","M","Sport and exercise sciences",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",10,"Level 7 (taught)"
"17487","F","History and archaeology",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"ARTS, ENTERTAINMENT AND RECREATION",10,"Level 8"
"17488","F","Politics",1,"EDUCATION",3,"EDUCATION",10,"Level 8"
"17489","F","Sport and exercise sciences",1,"EDUCATION",3,"EDUCATION",10,"Level 8"
"17490","M","Economics",1,"INFORMATION AND COMMUNICATION",3,"INFORMATION AND COMMUNICATION",10,"Level 7 (taught)"
"17491","F","Materials and technology",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",10,"Level 7 (taught)"
"17492","F","Performing arts",1,"OTHER SERVICE ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17493","M","Engineering",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",10,"Level 8"
"17494","M","Materials and technology",1,"EDUCATION",3,"EDUCATION",10,"Level 7 (taught)"
"17495","F","English studies",1,"EDUCATION",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",10,"Level 7 (taught)"
"17496","F","Health and social care",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",10,"Level 7 (taught)"
"17497","F","Languages and area studies",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",10,"Level 7 (taught)"
"17498","M","Business and management",1,"MINING AND QUARRYING",3,"MINING AND QUARRYING",10,"Level 7 (taught)"
"17499","M","Chemistry",1,"MANUFACTURING",3,"MANUFACTURING",10,"Level 7 (taught)"
"17500","M","Computing",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"INFORMATION AND COMMUNICATION",10,"Level 7 (taught)"
"17501","M","Engineering",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",10,"Level 7 (taught)"
"17502","M","English studies",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17503","M","Law",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",10,"Level 7 (taught)"
"17504","F","Sociology, social policy and anthropology",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",10,"Level 8"
"17505","M","History and archaeology",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",10,"Level 8"
"17506","M","Pharmacology, toxicology and pharmacy",1,"EDUCATION",3,"EDUCATION",10,"Level 8"
"17507","M","Business and management",1,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",3,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",10,"Level 7 (taught)"
"17508","M","Politics",1,"OTHER SERVICE ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17509","F","Architecture, building and planning",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"REAL ESTATE ACTIVITIES",10,"Level 7 (taught)"
"17510","F","Architecture, building and planning",1,"REAL ESTATE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",10,"Level 7 (taught)"
"17511","M","Architecture, building and planning",1,"INFORMATION AND COMMUNICATION",3,"INFORMATION AND COMMUNICATION",10,"Level 7 (taught)"
"17512","M","Sociology, social policy and anthropology",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",10,"Level 7 (taught)"
"17513","M","Law",1,"REAL ESTATE ACTIVITIES",3,"REAL ESTATE ACTIVITIES",10,"Level 7 (taught)"
"17514","M","Computing",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",10,"Level 8"
"17515","F","Allied health",1,"OTHER SERVICE ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17516","M","English studies",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",10,"Level 7 (taught)"
"17517","M","Biosciences",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",10,"Level 7 (taught)"
"17518","F","Agriculture, food and related studies",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"ARTS, ENTERTAINMENT AND RECREATION",10,"Level 7 (taught)"
"17519","F","Allied health",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",10,"Level 7 (taught)"
"17520","F","Allied health",1,"INFORMATION AND COMMUNICATION",3,"INFORMATION AND COMMUNICATION",10,"Level 7 (taught)"
"17521","F","Allied health",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",10,"Level 7 (taught)"
"17522","F","Architecture, building and planning",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"CONSTRUCTION",10,"Level 7 (taught)"
"17523","F","Business and management",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",10,"Level 7 (taught)"
"17524","F","Business and management",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"MANUFACTURING",10,"Level 7 (taught)"
"17525","F","Computing",1,"INFORMATION AND COMMUNICATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",10,"Level 7 (taught)"
"17526","F","Creative arts and design",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",10,"Level 7 (taught)"
"17527","F","English studies",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17528","F","Law",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"EDUCATION",10,"Level 7 (taught)"
"17529","F","Law",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",10,"Level 7 (taught)"
"17530","F","Medicine and dentistry",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",10,"Level 7 (taught)"
"17531","F","PGCE",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"EDUCATION",10,"Level 7 (taught)"
"17532","F","PGCE",1,"EDUCATION",3,"ARTS, ENTERTAINMENT AND RECREATION",10,"Level 7 (taught)"
"17533","F","PGCE",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"EDUCATION",10,"Level 7 (taught)"
"17534","F","Psychology",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17535","F","Psychology",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"EDUCATION",10,"Level 7 (taught)"
"17536","M","Agriculture, food and related studies",1,"AGRICULTURE, FORESTRY AND FISHING",3,"AGRICULTURE, FORESTRY AND FISHING",10,"Level 7 (taught)"
"17537","M","Architecture, building and planning",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",10,"Level 7 (taught)"
"17538","M","Business and management",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"INFORMATION AND COMMUNICATION",10,"Level 7 (taught)"
"17539","M","Economics",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",10,"Level 7 (taught)"
"17540","M","Law",1,"MANUFACTURING",3,"MANUFACTURING",10,"Level 7 (taught)"
"17541","M","MBA",1,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",3,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",10,"Level 7 (taught)"
"17542","M","MBA",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",10,"Level 7 (taught)"
"17543","M","MBA",1,"REAL ESTATE ACTIVITIES",3,"REAL ESTATE ACTIVITIES",10,"Level 7 (taught)"
"17544","M","Media, journalism and communications",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17545","M","Medical sciences",1,"EDUCATION",3,"EDUCATION",10,"Level 7 (taught)"
"17546","M","PGCE",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17547","M","Psychology",1,"INFORMATION AND COMMUNICATION",3,"INFORMATION AND COMMUNICATION",10,"Level 7 (taught)"
"17548","M","Sport and exercise sciences",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"EDUCATION",10,"Level 7 (taught)"
"17549","M","Sport and exercise sciences",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",10,"Level 7 (taught)"
"17550","F","Mathematical sciences",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",10,"Level 8"
"17551","F","Veterinary sciences",1,"EDUCATION",3,"EDUCATION",10,"Level 8"
"17552","M","Biosciences",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",10,"Level 8"
"17553","M","Business and management",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",10,"Level 8"
"17554","M","Sociology, social policy and anthropology",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",10,"Level 8"
"17555","F","Biosciences",1,"MANUFACTURING",3,"MANUFACTURING",10,"Level 8"
"17556","F","Agriculture, food and related studies",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",10,"Level 7 (taught)"
"17557","M","Engineering",1,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",3,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",10,"Level 7 (taught)"
"17558","F","Business and management",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"EDUCATION",10,"Level 7 (taught)"
"17559","F","Sociology, social policy and anthropology",1,"EDUCATION",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",10,"Level 7 (taught)"
"17560","M","History and archaeology",1,"OTHER SERVICE ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17561","M","Sociology, social policy and anthropology",1,"OTHER SERVICE ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17562","F","General, applied and forensic sciences",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",10,"Level 7 (taught)"
"17563","F","Agriculture, food and related studies",1,"OTHER SERVICE ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17564","F","Biosciences",1,"INFORMATION AND COMMUNICATION",3,"INFORMATION AND COMMUNICATION",10,"Level 7 (taught)"
"17565","F","Biosciences",1,"OTHER SERVICE ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17566","F","Business and management",1,"INFORMATION AND COMMUNICATION",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17567","F","Education and teaching",1,"EDUCATION",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",10,"Level 7 (taught)"
"17568","F","Geography, earth and environmental studies",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",10,"Level 7 (taught)"
"17569","F","Languages and area studies",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",10,"Level 7 (taught)"
"17570","F","Sociology, social policy and anthropology",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"EDUCATION",10,"Level 7 (taught)"
"17571","M","Biosciences",1,"INFORMATION AND COMMUNICATION",3,"INFORMATION AND COMMUNICATION",10,"Level 7 (taught)"
"17572","M","Business and management",1,"INFORMATION AND COMMUNICATION",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",10,"Level 7 (taught)"
"17573","M","Health and social care",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",10,"Level 7 (taught)"
"17574","M","Philosophy and religious studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",10,"Level 7 (taught)"
"17575","M","Physics and astronomy",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",10,"Level 7 (taught)"
"17576","M","Physics and astronomy",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",10,"Level 8"
"17577","F","Business and management",1,"REAL ESTATE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",10,"Level 7 (taught)"
"17578","F","Allied health",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"EDUCATION",10,"Level 7 (taught)"
"17579","F","Architecture, building and planning",1,"OTHER SERVICE ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17580","F","Health and social care",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",10,"Level 7 (taught)"
"17581","F","Sociology, social policy and anthropology",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",10,"Level 7 (taught)"
"17582","M","Education and teaching",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"EDUCATION",10,"Level 7 (taught)"
"17583","M","Economics",1,"EDUCATION",3,"EDUCATION",10,"Level 7 (taught)"
"17584","F","Allied health",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",10,"Level 7 (taught)"
"17585","F","Education and teaching",1,"EDUCATION",3,"OTHER SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17586","F","General, applied and forensic sciences",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",10,"Level 7 (taught)"
"17587","F","Geography, earth and environmental studies",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",10,"Level 7 (taught)"
"17588","F","Medical sciences",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"ARTS, ENTERTAINMENT AND RECREATION",10,"Level 7 (taught)"
"17589","F","Nursing and midwifery",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",10,"Level 7 (taught)"
"17590","F","PGCE",1,"OTHER SERVICE ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17591","F","PGCE",1,"REAL ESTATE ACTIVITIES",3,"REAL ESTATE ACTIVITIES",10,"Level 7 (taught)"
"17592","F","Performing arts",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",10,"Level 7 (taught)"
"17593","F","Psychology",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"EDUCATION",10,"Level 7 (taught)"
"17594","F","Psychology",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",10,"Level 7 (taught)"
"17595","M","Allied health",1,"MANUFACTURING",3,"MANUFACTURING",10,"Level 7 (taught)"
"17596","M","Architecture, building and planning",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"EDUCATION",10,"Level 7 (taught)"
"17597","M","Business and management",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17598","M","Business and management",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"MANUFACTURING",10,"Level 7 (taught)"
"17599","M","Computing",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"INFORMATION AND COMMUNICATION",10,"Level 7 (taught)"
"17600","M","Education and teaching",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"EDUCATION",10,"Level 7 (taught)"
"17601","M","Engineering",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"MANUFACTURING",10,"Level 7 (taught)"
"17602","M","Engineering",1,"MANUFACTURING",3,"INFORMATION AND COMMUNICATION",10,"Level 7 (taught)"
"17603","M","Health and social care",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"EDUCATION",10,"Level 7 (taught)"
"17604","M","Languages and area studies",1,"INFORMATION AND COMMUNICATION",3,"INFORMATION AND COMMUNICATION",10,"Level 7 (taught)"
"17605","M","MBA",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"INFORMATION AND COMMUNICATION",10,"Level 7 (taught)"
"17606","M","PGCE",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",10,"Level 7 (taught)"
"17607","M","PGCE",1,"EDUCATION",3,"MANUFACTURING",10,"Level 7 (taught)"
"17608","M","Performing arts",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17609","M","Psychology",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17610","F","Biosciences",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"ARTS, ENTERTAINMENT AND RECREATION",10,"Level 8"
"17611","F","Chemistry",1,"INFORMATION AND COMMUNICATION",3,"INFORMATION AND COMMUNICATION",10,"Level 8"
"17612","F","English studies",1,"OTHER SERVICE ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17613","F","Biosciences",1,"INFORMATION AND COMMUNICATION",3,"INFORMATION AND COMMUNICATION",10,"Level 8"
"17614","M","Mathematical sciences",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",10,"Level 7 (taught)"
"17615","M","Business and management",1,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",3,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",10,"Level 7 (taught)"
"17616","F","Business and management",1,"EDUCATION",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17617","F","Creative arts and design",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",10,"Level 7 (taught)"
"17618","F","History and archaeology",1,"REAL ESTATE ACTIVITIES",3,"REAL ESTATE ACTIVITIES",10,"Level 7 (taught)"
"17619","F","Materials and technology",1,"MANUFACTURING",3,"MANUFACTURING",10,"Level 7 (taught)"
"17620","M","Geography, earth and environmental studies",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"ARTS, ENTERTAINMENT AND RECREATION",10,"Level 7 (taught)"
"17621","M","Media, journalism and communications",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17622","M","Media, journalism and communications",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",10,"Level 7 (taught)"
"17623","F","Performing arts",1,"INFORMATION AND COMMUNICATION",3,"INFORMATION AND COMMUNICATION",10,"Level 7 (taught)"
"17624","F","Agriculture, food and related studies",1,"REAL ESTATE ACTIVITIES",3,"REAL ESTATE ACTIVITIES",10,"Level 7 (taught)"
"17625","F","Biosciences",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",10,"Level 7 (taught)"
"17626","F","Business and management",1,"MANUFACTURING",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",10,"Level 7 (taught)"
"17627","F","Creative arts and design",1,"TRANSPORTATION AND STORAGE",3,"TRANSPORTATION AND STORAGE",10,"Level 7 (taught)"
"17628","F","Engineering",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17629","F","Law",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",10,"Level 7 (taught)"
"17630","F","Materials and technology",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",10,"Level 7 (taught)"
"17631","F","Materials and technology",1,"INFORMATION AND COMMUNICATION",3,"INFORMATION AND COMMUNICATION",10,"Level 7 (taught)"
"17632","F","Media, journalism and communications",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"INFORMATION AND COMMUNICATION",10,"Level 7 (taught)"
"17633","F","Performing arts",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",10,"Level 7 (taught)"
"17634","M","Engineering",1,"REAL ESTATE ACTIVITIES",3,"REAL ESTATE ACTIVITIES",10,"Level 7 (taught)"
"17635","M","Law",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",10,"Level 7 (taught)"
"17636","M","Media, journalism and communications",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",10,"Level 7 (taught)"
"17637","M","Performing arts",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",10,"Level 7 (taught)"
