,sex.x,subject_name,YAG.x,SECTIONNAME.x,YAG.y,SECTIONNAME.y,count,qualification_TR.x
19970,M,"Media, journalism and communications",3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,EDUCATION,0,Level 7 (taught)
19971,M,"Sociology, social policy and anthropology",3,INFORMATION AND COMMUNICATION,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 7 (taught)
19972,M,"Sociology, social policy and anthropology",3,MANUFACTURING,5,MANUFACTURING,0,Level 7 (taught)
19973,M,"Sociology, social policy and anthropology",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 7 (taught)
19974,M,Sport and exercise sciences,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,EDUCATION,0,Level 7 (taught)
19975,F,Allied health,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
19976,F,Biosciences,3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 8
19977,F,Biosciences,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 8
19978,F,History and archaeology,3,"ARTS, ENTERTAINMENT AND RECREATION",5,EDUCATION,0,Level 8
19979,M,"Agriculture, food and related studies",3,EDUCATION,5,EDUCATION,0,Level 8
19980,M,Biosciences,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,MANUFACTURING,0,Level 8
19981,M,Celtic studies,3,EDUCATION,5,EDUCATION,0,Level 8
19982,M,Medical sciences,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,0,Level 8
19983,M,Medicine and dentistry,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,EDUCATION,0,Level 8
19984,F,Biosciences,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,EDUCATION,0,Level 7 (taught)
19985,F,"General, applied and forensic sciences",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 7 (taught)
19986,F,"General, applied and forensic sciences",3,MANUFACTURING,5,MANUFACTURING,0,Level 7 (taught)
19987,F,"Pharmacology, toxicology and pharmacy",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 7 (taught)
19988,M,"Media, journalism and communications",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,INFORMATION AND COMMUNICATION,0,Level 7 (taught)
19989,F,Business and management,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,EDUCATION,0,Level 7 (taught)
19990,F,History and archaeology,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,OTHER SERVICE ACTIVITIES,0,Level 7 (taught)
19991,F,History and archaeology,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,INFORMATION AND COMMUNICATION,0,Level 7 (taught)
19992,F,Philosophy and religious studies,3,EDUCATION,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 7 (taught)
19993,F,"Sociology, social policy and anthropology",3,EDUCATION,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 7 (taught)
19994,F,"Sociology, social policy and anthropology",3,EDUCATION,5,OTHER SERVICE ACTIVITIES,0,Level 7 (taught)
19995,M,Business and management,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,CONSTRUCTION,0,Level 7 (taught)
19996,M,Biosciences,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 8
19997,F,Business and management,3,"ARTS, ENTERTAINMENT AND RECREATION",5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 7 (taught)
19998,F,Business and management,3,"ARTS, ENTERTAINMENT AND RECREATION",5,EDUCATION,0,Level 7 (taught)
19999,F,Combined and general studies,3,EDUCATION,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 7 (taught)
20000,F,"Geography, earth and environmental studies",3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 7 (taught)
20001,F,History and archaeology,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 7 (taught)
20002,F,History and archaeology,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,EDUCATION,0,Level 7 (taught)
20003,F,Law,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,EDUCATION,0,Level 7 (taught)
20004,F,"Media, journalism and communications",3,OTHER SERVICE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 7 (taught)
20005,F,Politics,3,OTHER SERVICE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 7 (taught)
20006,F,"Sociology, social policy and anthropology",3,FINANCIAL AND INSURANCE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 7 (taught)
20007,M,"Architecture, building and planning",3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,CONSTRUCTION,0,Level 7 (taught)
20008,M,Biosciences,3,"ARTS, ENTERTAINMENT AND RECREATION",5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 7 (taught)
20009,M,Business and management,3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 7 (taught)
20010,M,Business and management,3,OTHER SERVICE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 7 (taught)
20011,M,Computing,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,TRANSPORTATION AND STORAGE,0,Level 7 (taught)
20012,M,Creative arts and design,3,EDUCATION,5,INFORMATION AND COMMUNICATION,0,Level 7 (taught)
20013,M,Economics,3,INFORMATION AND COMMUNICATION,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 7 (taught)
20014,M,History and archaeology,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 7 (taught)
20015,M,Law,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,CONSTRUCTION,0,Level 7 (taught)
20016,M,Performing arts,3,TRANSPORTATION AND STORAGE,5,TRANSPORTATION AND STORAGE,0,Level 7 (taught)
20017,F,Biosciences,3,OTHER SERVICE ACTIVITIES,5,OTHER SERVICE ACTIVITIES,0,Level 8
20018,F,"General, applied and forensic sciences",3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
20019,F,Politics,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
20020,F,Psychology,3,EDUCATION,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 8
20021,M,Computing,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 8
20022,M,Politics,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,0,Level 8
20023,M,"Sociology, social policy and anthropology",3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,0,Level 8
20024,M,Sport and exercise sciences,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 8
20025,M,Business and management,3,CONSTRUCTION,5,CONSTRUCTION,0,Level 7 (research)
20026,F,"Architecture, building and planning",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 7 (taught)
20027,M,"Media, journalism and communications",3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,5,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0,Level 7 (taught)
20028,M,Engineering,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 7 (taught)
20029,F,Business and management,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,OTHER SERVICE ACTIVITIES,0,Level 7 (taught)
20030,F,"Sociology, social policy and anthropology",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,EDUCATION,0,Level 7 (taught)
20031,M,"Geography, earth and environmental studies",3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 7 (taught)
20032,M,Medical sciences,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 8
20033,F,Law,3,EDUCATION,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 7 (taught)
20034,F,Performing arts,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 7 (taught)
20035,F,"Sociology, social policy and anthropology",3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 7 (taught)
20036,M,Engineering,3,REAL ESTATE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 7 (taught)
20037,F,Politics,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 7 (taught)
20038,M,Politics,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,INFORMATION AND COMMUNICATION,0,Level 7 (taught)
20039,F,Nursing and midwifery,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 7 (research)
20040,F,"Agriculture, food and related studies",3,EDUCATION,5,EDUCATION,0,Level 7 (research)
20041,F,"Agriculture, food and related studies",3,OTHER SERVICE ACTIVITIES,5,OTHER SERVICE ACTIVITIES,0,Level 7 (research)
20042,F,Biosciences,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 7 (research)
20043,F,Biosciences,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 7 (research)
20044,F,Biosciences,3,OTHER SERVICE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 7 (research)
20045,F,Biosciences,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 7 (research)
20046,F,Chemistry,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 7 (research)
20047,F,Creative arts and design,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 7 (research)
20048,F,Education and teaching,3,OTHER SERVICE ACTIVITIES,5,OTHER SERVICE ACTIVITIES,0,Level 7 (research)
20049,F,Engineering,3,EDUCATION,5,EDUCATION,0,Level 7 (research)
20050,F,English studies,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,EDUCATION,0,Level 7 (research)
20051,F,English studies,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 7 (research)
20052,F,"Geography, earth and environmental studies",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 7 (research)
20053,F,History and archaeology,3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 7 (research)
20054,F,History and archaeology,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 7 (research)
20055,F,Languages and area studies,3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 7 (research)
20056,F,Languages and area studies,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 7 (research)
20057,F,Languages and area studies,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 7 (research)
20058,F,Medicine and dentistry,3,EDUCATION,5,EDUCATION,0,Level 7 (research)
20059,F,Medicine and dentistry,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,0,Level 7 (research)
20060,F,Medicine and dentistry,3,MANUFACTURING,5,MANUFACTURING,0,Level 7 (research)
20061,F,Physics and astronomy,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,0,Level 7 (research)
20062,F,Psychology,3,EDUCATION,5,EDUCATION,0,Level 7 (research)
20063,F,Psychology,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 7 (research)
20064,F,"Sociology, social policy and anthropology",3,OTHER SERVICE ACTIVITIES,5,OTHER SERVICE ACTIVITIES,0,Level 7 (research)
20065,M,Allied health,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,0,Level 7 (research)
20066,M,Allied health,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 7 (research)
20067,M,Biosciences,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 7 (research)
20068,M,Biosciences,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 7 (research)
20069,M,Computing,3,EDUCATION,5,EDUCATION,0,Level 7 (research)
20070,M,Engineering,3,TRANSPORTATION AND STORAGE,5,TRANSPORTATION AND STORAGE,0,Level 7 (research)
20071,M,English studies,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,0,Level 7 (research)
20072,M,English studies,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 7 (research)
20073,M,"Geography, earth and environmental studies",3,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",5,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0,Level 7 (research)
20074,M,History and archaeology,3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 7 (research)
20075,M,Materials and technology,3,MANUFACTURING,5,MANUFACTURING,0,Level 7 (research)
20076,M,Medical sciences,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 7 (research)
20077,M,Performing arts,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 7 (research)
20078,M,Physics and astronomy,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 7 (research)
20079,M,Politics,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,0,Level 7 (research)
20080,M,"Sociology, social policy and anthropology",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 7 (research)
20081,F,"Agriculture, food and related studies",3,"ARTS, ENTERTAINMENT AND RECREATION",5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 7 (taught)
20082,F,"Agriculture, food and related studies",3,EDUCATION,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 7 (taught)
20083,F,"Agriculture, food and related studies",3,EDUCATION,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 7 (taught)
20084,F,"Agriculture, food and related studies",3,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",5,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,Level 7 (taught)
20085,F,"Agriculture, food and related studies",3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 7 (taught)
20086,F,"Agriculture, food and related studies",3,OTHER SERVICE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 7 (taught)
20087,F,"Agriculture, food and related studies",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 7 (taught)
20088,F,"Agriculture, food and related studies",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,MANUFACTURING,0,Level 7 (taught)
20089,F,"Agriculture, food and related studies",3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,MANUFACTURING,0,Level 7 (taught)
20090,F,"Agriculture, food and related studies",3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,OTHER SERVICE ACTIVITIES,0,Level 7 (taught)
20091,F,Allied health,3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 7 (taught)
20092,F,Allied health,3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,5,EDUCATION,0,Level 7 (taught)
20093,F,Allied health,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,EDUCATION,0,Level 7 (taught)
20094,F,Allied health,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 7 (taught)
20095,F,Allied health,3,"ARTS, ENTERTAINMENT AND RECREATION",5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 7 (taught)
20096,F,Allied health,3,CONSTRUCTION,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 7 (taught)
20097,F,Allied health,3,EDUCATION,5,CONSTRUCTION,0,Level 7 (taught)
20098,F,Allied health,3,EDUCATION,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 7 (taught)
20099,F,Allied health,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,CONSTRUCTION,0,Level 7 (taught)
20100,F,Allied health,3,OTHER SERVICE ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 7 (taught)
20101,F,Allied health,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,EDUCATION,0,Level 7 (taught)
20102,F,Allied health,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 7 (taught)
20103,F,Allied health,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,INFORMATION AND COMMUNICATION,0,Level 7 (taught)
20104,F,"Architecture, building and planning",3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,REAL ESTATE ACTIVITIES,0,Level 7 (taught)
20105,F,"Architecture, building and planning",3,"ARTS, ENTERTAINMENT AND RECREATION",5,EDUCATION,0,Level 7 (taught)
20106,F,"Architecture, building and planning",3,CONSTRUCTION,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 7 (taught)
20107,F,"Architecture, building and planning",3,EDUCATION,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 7 (taught)
20108,F,"Architecture, building and planning",3,INFORMATION AND COMMUNICATION,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 7 (taught)
20109,F,"Architecture, building and planning",3,INFORMATION AND COMMUNICATION,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 7 (taught)
20110,F,"Architecture, building and planning",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 7 (taught)
20111,F,"Architecture, building and planning",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 7 (taught)
20112,F,"Architecture, building and planning",3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,REAL ESTATE ACTIVITIES,0,Level 7 (taught)
20113,F,"Architecture, building and planning",3,REAL ESTATE ACTIVITIES,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,Level 7 (taught)
20114,F,"Architecture, building and planning",3,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",5,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0,Level 7 (taught)
20115,F,Biosciences,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,MANUFACTURING,0,Level 7 (taught)
20116,F,Biosciences,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 7 (taught)
20117,F,Biosciences,3,MANUFACTURING,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 7 (taught)
20118,F,Biosciences,3,OTHER SERVICE ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 7 (taught)
20119,F,Biosciences,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 7 (taught)
20120,F,Business and management,3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 7 (taught)
20121,F,Business and management,3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 7 (taught)
20122,F,Business and management,3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 7 (taught)
20123,F,Business and management,3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,5,INFORMATION AND COMMUNICATION,0,Level 7 (taught)
20124,F,Business and management,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,CONSTRUCTION,0,Level 7 (taught)
20125,F,Business and management,3,"ARTS, ENTERTAINMENT AND RECREATION",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,Level 7 (taught)
20126,F,Business and management,3,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",5,MANUFACTURING,0,Level 7 (taught)
20127,F,Business and management,3,FINANCIAL AND INSURANCE ACTIVITIES,5,REAL ESTATE ACTIVITIES,0,Level 7 (taught)
20128,F,Business and management,3,FINANCIAL AND INSURANCE ACTIVITIES,5,TRANSPORTATION AND STORAGE,0,Level 7 (taught)
20129,F,Business and management,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0,Level 7 (taught)
20130,F,Business and management,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,REAL ESTATE ACTIVITIES,0,Level 7 (taught)
20131,F,Business and management,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,TRANSPORTATION AND STORAGE,0,Level 7 (taught)
20132,F,Business and management,3,INFORMATION AND COMMUNICATION,5,"ARTS, ENTERTAINMENT AND RECREATION",0,Level 7 (taught)
20133,F,Business and management,3,INFORMATION AND COMMUNICATION,5,REAL ESTATE ACTIVITIES,0,Level 7 (taught)
20134,F,Business and management,3,INFORMATION AND COMMUNICATION,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,Level 7 (taught)
20135,F,Business and management,3,MANUFACTURING,5,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0,Level 7 (taught)
20136,F,Business and management,3,MANUFACTURING,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 7 (taught)
20137,F,Business and management,3,OTHER SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 7 (taught)
20138,F,Business and management,3,OTHER SERVICE ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 7 (taught)
20139,F,Business and management,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,FINANCIAL AND INSURANCE ACTIVITIES,0,Level 7 (taught)
20140,F,Business and management,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,MANUFACTURING,0,Level 7 (taught)
20141,F,Business and management,3,REAL ESTATE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,Level 7 (taught)
20142,F,Business and management,3,REAL ESTATE ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,Level 7 (taught)
