"","sex.x","subject_name","YAG.x","SECTIONNAME.x","YAG.y","SECTIONNAME.y","count","qualification_TR.x"
"12078","F+M","Computing",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"TRANSPORTATION AND STORAGE",5,"First degree"
"12079","F+M","Computing",3,"EDUCATION",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"12080","F+M","Computing",3,"MANUFACTURING",5,"FINANCIAL AND INSURANCE ACTIVITIES",5,"First degree"
"12081","F+M","Computing",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"First degree"
"12082","F+M","Creative arts and design",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"MANUFACTURING",5,"First degree"
"12083","F+M","Creative arts and design",3,"MANUFACTURING",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"12084","F+M","Economics",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"FINANCIAL AND INSURANCE ACTIVITIES",5,"First degree"
"12085","F+M","Education and teaching",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"OTHER SERVICE ACTIVITIES",5,"First degree"
"12086","F+M","Education and teaching",3,"EDUCATION",5,"INFORMATION AND COMMUNICATION",5,"First degree"
"12087","F+M","Engineering",3,"CONSTRUCTION",5,"TRANSPORTATION AND STORAGE",5,"First degree"
"12088","F+M","Engineering",3,"OTHER SERVICE ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"12089","F+M","Engineering",3,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"12090","F+M","English studies",3,"MANUFACTURING",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"First degree"
"12091","F+M","Geography, earth and environmental studies",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"EDUCATION",5,"First degree"
"12092","F+M","Geography, earth and environmental studies",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"MANUFACTURING",5,"First degree"
"12093","F+M","Geography, earth and environmental studies",3,"TRANSPORTATION AND STORAGE",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"12094","F+M","History and archaeology",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"12095","F+M","History and archaeology",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"First degree"
"12096","F+M","History and archaeology",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"ARTS, ENTERTAINMENT AND RECREATION",5,"First degree"
"12097","F+M","Languages and area studies",3,"INFORMATION AND COMMUNICATION",5,"FINANCIAL AND INSURANCE ACTIVITIES",5,"First degree"
"12098","F+M","Law",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"First degree"
"12099","F+M","Media, journalism and communications",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"EDUCATION",5,"First degree"
"12100","F+M","Media, journalism and communications",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"12101","F+M","Media, journalism and communications",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"INFORMATION AND COMMUNICATION",5,"First degree"
"12102","F+M","Media, journalism and communications",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"12103","F+M","Medicine and dentistry",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"12104","F+M","Medicine and dentistry",3,"MANUFACTURING",5,"MANUFACTURING",5,"First degree"
"12105","F+M","Nursing and midwifery",3,"OTHER SERVICE ACTIVITIES",5,"OTHER SERVICE ACTIVITIES",5,"First degree"
"12106","F+M","Nursing and midwifery",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"12107","F+M","Performing arts",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"CONSTRUCTION",5,"First degree"
"12108","F+M","Performing arts",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",5,"First degree"
"12109","F+M","Performing arts",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"OTHER SERVICE ACTIVITIES",5,"First degree"
"12110","F+M","Performing arts",3,"AGRICULTURE, FORESTRY AND FISHING",5,"AGRICULTURE, FORESTRY AND FISHING",5,"First degree"
"12111","F+M","Performing arts",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"OTHER SERVICE ACTIVITIES",5,"First degree"
"12112","F+M","Performing arts",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"12113","F+M","Performing arts",3,"MANUFACTURING",5,"INFORMATION AND COMMUNICATION",5,"First degree"
"12114","F+M","Performing arts",3,"REAL ESTATE ACTIVITIES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"12115","F+M","Performing arts",3,"TRANSPORTATION AND STORAGE",5,"ARTS, ENTERTAINMENT AND RECREATION",5,"First degree"
"12116","F+M","Pharmacology, toxicology and pharmacy",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"12117","F+M","Philosophy and religious studies",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"12118","F+M","Physics and astronomy",3,"EDUCATION",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"12119","F+M","Physics and astronomy",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"INFORMATION AND COMMUNICATION",5,"First degree"
"12120","F+M","Politics",3,"EDUCATION",5,"INFORMATION AND COMMUNICATION",5,"First degree"
"12121","F+M","Politics",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"INFORMATION AND COMMUNICATION",5,"First degree"
"12122","F+M","Psychology",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"REAL ESTATE ACTIVITIES",5,"First degree"
"12123","F+M","Psychology",3,"EDUCATION",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"12124","F+M","Sociology, social policy and anthropology",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"REAL ESTATE ACTIVITIES",5,"First degree"
"12125","F+M","Sociology, social policy and anthropology",3,"INFORMATION AND COMMUNICATION",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"12126","F+M","Sport and exercise sciences",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"MANUFACTURING",5,"First degree"
"12127","F+M","Sport and exercise sciences",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"12128","F+M","Sport and exercise sciences",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"ARTS, ENTERTAINMENT AND RECREATION",5,"First degree"
"12129","F+M","Sport and exercise sciences",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"TRANSPORTATION AND STORAGE",5,"First degree"
"12130","F+M","Sport and exercise sciences",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"ARTS, ENTERTAINMENT AND RECREATION",5,"First degree"
"12131","F+M","Veterinary sciences",3,"EDUCATION",5,"EDUCATION",5,"First degree"
"12132","F+M","Biosciences",3,"INFORMATION AND COMMUNICATION",5,"EDUCATION",5,"First degree"
"12133","F+M","General, applied and forensic sciences",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"MANUFACTURING",5,"First degree"
"12134","F+M","Performing arts",3,"TRANSPORTATION AND STORAGE",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"12135","F+M","Languages and area studies",3,"EDUCATION",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"12136","F+M","Biosciences",3,"OTHER SERVICE ACTIVITIES",5,"EDUCATION",5,"First degree"
"12137","F+M","Business and management",3,"INFORMATION AND COMMUNICATION",5,"REAL ESTATE ACTIVITIES",5,"First degree"
"12138","F+M","History and archaeology",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"OTHER SERVICE ACTIVITIES",5,"First degree"
"12139","F+M","Performing arts",3,"OTHER SERVICE ACTIVITIES",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"First degree"
"12140","F+M","Politics",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"First degree"
"12141","F+M","Education and teaching",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"INFORMATION AND COMMUNICATION",5,"First degree"
"12142","F+M","Media, journalism and communications",3,"REAL ESTATE ACTIVITIES",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"First degree"
"12143","F+M","Business and management",3,"MINING AND QUARRYING",5,"MINING AND QUARRYING",5,"First degree"
"12144","F+M","Philosophy and religious studies",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"First degree"
"12145","F+M","Creative arts and design",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"MANUFACTURING",5,"First degree"
"12146","F+M","Economics",3,"INFORMATION AND COMMUNICATION",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"12147","F+M","Economics",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"OTHER SERVICE ACTIVITIES",5,"First degree"
"12148","F+M","Education and teaching",3,"EDUCATION",5,"REAL ESTATE ACTIVITIES",5,"First degree"
"12149","F+M","Geography, earth and environmental studies",3,"TRANSPORTATION AND STORAGE",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"12150","F+M","Media, journalism and communications",3,"OTHER SERVICE ACTIVITIES",5,"EDUCATION",5,"First degree"
"12151","F+M","Media, journalism and communications",3,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",5,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",5,"First degree"
"12152","F+M","Medical sciences",3,"OTHER SERVICE ACTIVITIES",5,"OTHER SERVICE ACTIVITIES",5,"First degree"
"12153","F+M","Physics and astronomy",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"12154","F+M","Politics",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"12155","F+M","Psychology",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"INFORMATION AND COMMUNICATION",5,"First degree"
"12156","F+M","General, applied and forensic sciences",3,"EDUCATION",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"12157","F+M","Sociology, social policy and anthropology",3,"INFORMATION AND COMMUNICATION",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"12158","F+M","Psychology",3,"INFORMATION AND COMMUNICATION",5,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"First degree"
"12159","F+M","Politics",3,"OTHER SERVICE ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"12160","F+M","Allied health",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"INFORMATION AND COMMUNICATION",5,"First degree"
"12161","F+M","Biosciences",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"ARTS, ENTERTAINMENT AND RECREATION",5,"First degree"
"12162","F+M","Business and management",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"OTHER SERVICE ACTIVITIES",5,"First degree"
"12163","F+M","Business and management",3,"MANUFACTURING",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"12164","F+M","Combined and general studies",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"12165","F+M","Computing",3,"TRANSPORTATION AND STORAGE",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"12166","F+M","Creative arts and design",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"OTHER SERVICE ACTIVITIES",5,"First degree"
"12167","F+M","Creative arts and design",3,"CONSTRUCTION",5,"MANUFACTURING",5,"First degree"
"12168","F+M","Creative arts and design",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"12169","F+M","Education and teaching",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"EDUCATION",5,"First degree"
"12170","F+M","Education and teaching",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"12171","F+M","Engineering",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"MANUFACTURING",5,"First degree"
"12172","F+M","Engineering",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"INFORMATION AND COMMUNICATION",5,"First degree"
"12173","F+M","English studies",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"INFORMATION AND COMMUNICATION",5,"First degree"
"12174","F+M","English studies",3,"INFORMATION AND COMMUNICATION",5,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"First degree"
"12175","F+M","English studies",3,"INFORMATION AND COMMUNICATION",5,"OTHER SERVICE ACTIVITIES",5,"First degree"
"12176","F+M","English studies",3,"TRANSPORTATION AND STORAGE",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"12177","F+M","History and archaeology",3,"INFORMATION AND COMMUNICATION",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"First degree"
"12178","F+M","History and archaeology",3,"TRANSPORTATION AND STORAGE",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"12179","F+M","Materials and technology",3,"OTHER SERVICE ACTIVITIES",5,"OTHER SERVICE ACTIVITIES",5,"First degree"
"12180","F+M","Materials and technology",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"INFORMATION AND COMMUNICATION",5,"First degree"
"12181","F+M","Materials and technology",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"MANUFACTURING",5,"First degree"
"12182","F+M","Mathematical sciences",3,"MANUFACTURING",5,"INFORMATION AND COMMUNICATION",5,"First degree"
"12183","F+M","Media, journalism and communications",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"ARTS, ENTERTAINMENT AND RECREATION",5,"First degree"
"12184","F+M","Media, journalism and communications",3,"EDUCATION",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"12185","F+M","Media, journalism and communications",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"CONSTRUCTION",5,"First degree"
"12186","F+M","Medical sciences",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"12187","F+M","Performing arts",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"12188","F+M","Performing arts",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"12189","F+M","Performing arts",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"First degree"
"12190","F+M","Physics and astronomy",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"12191","F+M","Physics and astronomy",3,"INFORMATION AND COMMUNICATION",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"12192","F+M","Politics",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"12193","F+M","Politics",3,"EDUCATION",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"12194","F+M","Psychology",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"12195","F+M","Psychology",3,"INFORMATION AND COMMUNICATION",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"12196","F+M","Sociology, social policy and anthropology",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"INFORMATION AND COMMUNICATION",5,"First degree"
"12197","F+M","General, applied and forensic sciences",3,"CONSTRUCTION",5,"CONSTRUCTION",5,"First degree"
"12198","F+M","Politics",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"12199","F+M","Politics",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"12200","F+M","Economics",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"12201","F+M","General, applied and forensic sciences",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"12202","F+M","Health and social care",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"First degree"
"12203","F+M","Languages and area studies",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"12204","F+M","Law",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"TRANSPORTATION AND STORAGE",5,"First degree"
"12205","F+M","Medical sciences",3,"EDUCATION",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"12206","F+M","Psychology",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"12207","F+M","Sport and exercise sciences",3,"MANUFACTURING",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"12208","F+M","Allied health",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"12209","F+M","Business and management",3,"CONSTRUCTION",5,"FINANCIAL AND INSURANCE ACTIVITIES",5,"First degree"
"12210","F+M","Business and management",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"CONSTRUCTION",5,"First degree"
"12211","F+M","Computing",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"INFORMATION AND COMMUNICATION",5,"First degree"
"12212","F+M","Economics",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"TRANSPORTATION AND STORAGE",5,"First degree"
"12213","F+M","Geography, earth and environmental studies",3,"INFORMATION AND COMMUNICATION",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"12214","F+M","Media, journalism and communications",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"REAL ESTATE ACTIVITIES",5,"First degree"
"12215","F+M","Media, journalism and communications",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"MANUFACTURING",5,"First degree"
"12216","F+M","Media, journalism and communications",3,"INFORMATION AND COMMUNICATION",5,"FINANCIAL AND INSURANCE ACTIVITIES",5,"First degree"
"12217","F+M","Medical sciences",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"12218","F+M","Philosophy and religious studies",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"INFORMATION AND COMMUNICATION",5,"First degree"
"12219","F+M","Politics",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"First degree"
"12220","F+M","Psychology",3,"MANUFACTURING",5,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"12221","F+M","Sociology, social policy and anthropology",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"First degree"
"12222","F+M","Medical sciences",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"First degree"
"12223","F+M","Business and management",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"OTHER SERVICE ACTIVITIES",5,"First degree"
"12224","F+M","Performing arts",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"MANUFACTURING",5,"First degree"
"12225","F+M","Languages and area studies",3,"EDUCATION",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"12226","F+M","Creative arts and design",3,"MANUFACTURING",5,"TRANSPORTATION AND STORAGE",5,"First degree"
"12227","F+M","Engineering",3,"EDUCATION",5,"INFORMATION AND COMMUNICATION",5,"First degree"
"12228","F+M","English studies",3,"EDUCATION",5,"OTHER SERVICE ACTIVITIES",5,"First degree"
"12229","F+M","English studies",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"12230","F+M","Mathematical sciences",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"First degree"
"12231","F+M","Mathematical sciences",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
